rank,feature,importance,importance_normalized,importance_type,asset,fold
1,atr_48,154578.47331094742,0.12512752359645457,gain,asset,0
2,vol_rolling_192,132010.4745836258,0.10685927619568467,gain,asset,0
3,bollinger_bandwidth,121487.89829158783,0.09834150599731498,gain,asset,0
4,ema_trend_48_192,97641.07739543915,0.07903808307903501,gain,asset,0
5,vol_rolling_96,86284.32580947876,0.06984506821989102,gain,asset,0
6,bollinger_bandwidth_rank_192,79794.98930931091,0.06459210777424934,gain,asset,0
7,atr_over_price_48,75345.32484483719,0.06099021235279087,gain,asset,0
8,vol_rolling_48,64231.14034509659,0.051993549664518926,gain,asset,0
9,atr_pct_rank_192,55569.704392910004,0.04498232741427529,gain,asset,0
10,close_over_bb_upper_192,42866.330137729645,0.03469925417760165,gain,asset,0
11,mama_minus_fama_over_atr,42690.35990715027,0.034556810545526166,gain,asset,0
12,vol_rolling_24,42241.83376169205,0.034193739513400274,gain,asset,0
13,ret_48,37722.80492210388,0.030535695313279553,gain,asset,0
14,close_over_bb_mid_192,33277.481541633606,0.02693731389399384,gain,asset,0
15,bollinger_percent_b,30390.45520401001,0.02460033612181786,gain,asset,0
16,atr_pct,23222.56433582306,0.018798102379078765,gain,asset,0
17,distance_from_ema96_atr,20204.670425891876,0.01635519048236923,gain,asset,0
18,ret_24,14140.623560905457,0.01144649167757351,gain,asset,0
19,roofing_filter_over_atr,11714.627048492432,0.009482706362905257,gain,asset,0
20,ret_16,11456.080171585083,0.009273418939190465,gain,asset,0
21,rolling_return_48,6827.077351570129,0.005526353470220957,gain,asset,0
22,ema_alignment_score,6443.684106826782,0.005216005940899441,gain,asset,0
23,close_minus_decycler_over_atr,5953.280355930328,0.00481903600325069,gain,asset,0
24,rolling_return_24,5507.044485807419,0.004457818893439615,gain,asset,0
25,frama_slope_over_atr,5194.958231449127,0.0042051926427081,gain,asset,0
26,instantaneous_trendline_slope_over_atr,4250.054461479187,0.0034403159671864306,gain,asset,0
27,distance_from_ema24_atr,4245.536580562592,0.0034366588522021205,gain,asset,0
28,decycler_slope_over_atr,2616.9358797073364,0.002118346099717223,gain,asset,0
29,ret_4,1466.7430129051208,0.0011872928812541362,gain,asset,0
30,ret_8,1367.9387912750244,0.0011073132611385994,gain,asset,0
31,lag_close_ret_2,1270.5213627815247,0.0010284562164192747,gain,asset,0
32,close_ret,1226.4398379325867,0.0009927732916073077,gain,asset,0
33,lag_close_ret_24,1182.6509952545166,0.0009573272859112895,gain,asset,0
34,supersmoother_slope_over_atr,1177.6010370254517,0.0009532394672523657,gain,asset,0
35,upper_wick_ratio,1115.877559185028,0.0009032758095417816,gain,asset,0
36,lag_close_ret_1,1041.9804787635803,0.0008434579159108646,gain,asset,0
37,close_location,967.0468149185181,0.0007828009331492307,gain,asset,0
38,lag_close_ret_8,921.1561479568481,0.000745653551692354,gain,asset,0
39,lag_close_ret_4,860.97350025177,0.0006969371585910583,gain,asset,0
40,range_to_atr,850.5528416633606,0.0006885018883009392,gain,asset,0
41,lag_close_ret_48,848.3777213096619,0.0006867411811497236,gain,asset,0
42,lag_close_ret_16,836.7905073165894,0.0006773616125637486,gain,asset,0
43,body_ratio,657.1091012954712,0.0005319138740126956,gain,asset,0
44,lower_wick_ratio,651.095561504364,0.0005270460594587483,gain,asset,0
45,dominant_cycle_phase_normalized,646.9786424636841,0.0005237135133844245,gain,asset,0
46,ret_1,367.83378982543945,0.00029775252808565786,gain,asset,0
1,atr_48,1154.0,0.11005149723440778,split,asset,0
2,vol_rolling_192,1011.0,0.09641426664123594,split,asset,0
3,bollinger_bandwidth,837.0,0.0798207133320618,split,asset,0
4,ema_trend_48_192,737.0,0.07028418844173183,split,asset,0
5,vol_rolling_96,677.0,0.06456227350753385,split,asset,0
6,bollinger_bandwidth_rank_192,572.0,0.054548922372687395,split,asset,0
7,atr_over_price_48,546.0,0.0520694259012016,split,asset,0
8,vol_rolling_48,514.0,0.04901773793629601,split,asset,0
9,vol_rolling_24,439.0,0.04186534426854854,split,asset,0
10,atr_pct_rank_192,437.0,0.04167461377074194,split,asset,0
11,mama_minus_fama_over_atr,423.0,0.040339500286095745,split,asset,0
12,close_over_bb_upper_192,332.0,0.03166126263589548,split,asset,0
13,ret_48,298.0,0.028418844173183293,split,asset,0
14,close_over_bb_mid_192,268.0,0.025557886706084304,split,asset,0
15,bollinger_percent_b,232.0,0.022124737745565518,split,asset,0
16,distance_from_ema96_atr,195.0,0.01859622353614343,split,asset,0
